0,2008-03-18T02:33:11.489,7.06250,999.00,B
0,2008-03-18T07:31:54.894,9.25000,999.00,B
0,2008-03-18T12:07:39.574,11.43750,999.00,B
0,2008-03-18T16:43:24.255,13.40625,999.00,B
0,2008-03-19T07:16:35.745,19.09375,999.00,B
0,2008-03-19T12:15:19.149,21.39063,999.00,B
0,2008-03-19T17:37:01.277,23.90625,999.00,B
0,2008-03-20T12:22:58.723,32.76563,999.00,B
1,2008-03-25T10:20:25.532,4.54687,999.00,B
1,2008-03-25T13:47:14.043,5.85937,999.00,B
1,2008-03-25T18:00:00.000,7.60937,999.00,B
1,2008-03-25T21:49:47.234,9.35937,999.00,B
1,2008-03-26T02:02:33.191,11.43750,999.00,B
1,2008-03-26T06:15:19.149,13.29688,999.00,B
1,2008-03-26T10:51:03.830,15.37500,999.00,B
1,2008-03-26T18:30:38.298,18.65625,999.00,B
1,2008-03-26T23:06:22.979,20.62500,999.00,B
1,2008-03-27T04:05:06.383,23.14063,999.00,B
1,2008-03-27T11:21:42.128,26.75000,999.00,B
1,2008-03-27T19:01:16.596,29.70313,999.00,B
