0,2008-05-07T07:39:34.468,4.21875,999.00,B
0,2008-05-07T10:43:24.255,5.85937,999.00,B
0,2008-05-07T13:47:14.043,7.60937,999.00,B
0,2008-05-07T18:22:58.723,9.90625,999.00,B
0,2008-05-07T22:35:44.681,12.31250,999.00,B
0,2008-05-08T03:11:29.362,14.82813,999.00,B
0,2008-05-08T08:33:11.489,17.45313,999.00,B
0,2008-05-08T13:31:54.894,19.42188,999.00,B
0,2008-05-08T17:44:40.851,22.04688,999.00,B
0,2008-05-08T22:20:25.532,24.67188,999.00,B
0,2008-05-09T03:19:08.936,27.73438,999.00,B
0,2008-05-09T09:49:47.234,31.12500,999.00,B
0,2008-05-09T14:25:31.915,33.96875,999.00,B
0,2008-05-09T19:47:14.043,36.92188,999.00,B
0,2008-05-10T01:08:56.170,39.98438,999.00,B
0,2008-05-10T08:02:33.191,43.81250,999.00,B
0,2008-05-10T16:05:06.383,48.18750,999.00,B
0,2008-05-10T22:12:45.957,52.34375,999.00,B
1,2008-05-15T15:11:29.362,5.31250,999.00,B
1,2008-05-15T18:38:17.872,6.84375,999.00,B
1,2008-05-16T01:54:53.617,9.35937,999.00,B
1,2008-05-16T08:25:31.915,11.76562,999.00,B
1,2008-05-16T15:42:07.660,14.60938,999.00,B
1,2008-05-17T00:07:39.574,18.76563,999.00,B
1,2008-05-17T10:05:06.383,22.81250,999.00,B
1,2008-05-17T16:12:45.957,27.18750,999.00,B
1,2008-05-17T23:06:22.979,31.78125,999.00,B
1,2008-05-18T10:12:45.957,38.23438,999.00,B
2,2008-05-24T03:19:08.936,6.51562,999.00,B
2,2008-05-24T08:17:52.340,8.37500,999.00,B
2,2008-05-24T17:52:20.426,10.78125,999.00,B
2,2008-05-25T02:17:52.340,13.62500,999.00,B
2,2008-05-25T10:43:24.255,17.34375,999.00,B
2,2008-05-25T16:51:03.830,21.28125,999.00,B
2,2008-05-25T21:26:48.511,24.56250,999.00,B
2,2008-05-26T16:12:45.957,42.28125,999.00,B
2,2008-05-26T21:11:29.362,47.64063,999.00,B
2,2008-05-27T01:47:14.043,54.20313,999.00,B
