0,2008-06-01T01:08:56.170,5.64062,999.00,A
0,2008-06-01T06:30:38.298,7.71875,999.00,A
0,2008-06-01T13:47:14.043,11.21875,999.00,A
0,2008-06-01T19:54:53.617,14.17188,999.00,A
0,2008-06-02T02:02:33.191,16.90625,999.00,A
0,2008-06-02T06:15:19.149,18.87500,999.00,A
0,2008-06-02T10:05:06.383,21.17188,999.00,A
0,2008-06-02T14:17:52.340,23.14063,999.00,A
0,2008-06-02T18:53:37.021,25.43750,999.00,A
0,2008-06-03T00:15:19.149,28.17188,999.00,A
0,2008-06-03T07:08:56.170,31.56250,999.00,A
0,2008-06-03T14:25:31.915,34.84375,999.00,A
0,2008-06-03T20:10:12.766,37.46875,999.00,A
1,2008-06-02T11:14:02.553,4.32812,999.00,A
1,2008-06-02T14:40:51.064,5.85937,999.00,A
1,2008-06-02T19:16:35.745,7.82812,999.00,A
1,2008-06-02T21:57:26.809,9.57812,999.00,A
1,2008-06-03T02:10:12.766,11.76562,999.00,A
1,2008-06-03T06:22:58.723,13.62500,999.00,A
1,2008-06-03T10:12:45.957,15.70313,999.00,A
1,2008-06-03T12:53:37.021,17.45313,999.00,A
1,2008-06-03T17:29:21.702,20.29688,999.00,A
1,2008-06-03T22:05:06.383,23.14063,999.00,A
1,2008-06-04T03:03:49.787,26.42188,999.00,A
1,2008-06-04T07:16:35.745,29.04688,999.00,A
1,2008-06-04T11:29:21.702,32.00000,999.00,A
1,2008-06-04T17:14:02.553,35.50000,999.00,A
1,2008-06-04T22:12:45.957,39.21875,999.00,A
1,2008-06-05T03:11:29.362,43.15625,999.00,A
1,2008-06-05T09:42:07.660,47.31250,999.00,A
1,2008-06-05T15:03:49.787,51.14063,999.00,A
1,2008-06-05T23:29:21.702,57.04688,999.00,A
1,2008-06-06T07:08:56.170,61.96876,999.00,A
2,2008-06-05T13:08:56.170,4.54687,999.00,A
2,2008-06-05T18:53:37.021,6.73437,999.00,A
2,2008-06-06T01:47:14.043,9.03125,999.00,A
2,2008-06-06T08:40:51.064,11.87500,999.00,A
2,2008-06-06T16:20:25.532,15.04688,999.00,A
2,2008-06-07T00:22:58.723,18.98438,999.00,A
2,2008-06-07T11:06:22.979,23.35938,999.00,A
2,2008-06-08T01:39:34.468,29.15625,999.00,A
2,2008-06-08T11:37:01.277,32.98438,999.00,A
2,2008-06-08T20:02:33.191,35.82813,999.00,A
2,2008-06-09T10:12:45.957,41.62500,999.00,A
2,2008-06-10T02:17:52.340,47.85938,999.00,A
3,2008-06-12T16:20:25.532,4.43750,999.00,A
3,2008-06-12T20:33:11.489,6.07812,999.00,A
3,2008-06-12T23:37:01.277,7.60937,999.00,A
3,2008-06-13T03:03:49.787,9.46875,999.00,A
3,2008-06-13T07:16:35.745,11.43750,999.00,A
3,2008-06-13T13:24:15.319,14.17188,999.00,A
3,2008-06-13T17:14:02.553,15.48438,999.00,A
3,2008-06-14T02:02:33.191,17.89063,999.00,A
3,2008-06-14T06:38:17.872,19.42188,999.00,A
3,2008-06-14T12:22:58.723,21.28125,999.00,A
3,2008-06-14T20:02:33.191,23.79688,999.00,A
3,2008-06-15T02:33:11.489,25.87500,999.00,A
3,2008-06-15T12:30:38.298,28.71875,999.00,A
4,2008-06-22T04:58:43.404,19.42188,999.00,A
4,2008-06-22T11:06:22.979,23.25000,999.00,A
4,2008-06-22T18:45:57.447,28.39063,999.00,A
4,2008-06-23T03:34:28.085,34.84375,999.00,A
4,2008-06-23T11:14:02.553,41.95313,999.00,A
4,2008-06-23T17:44:40.851,47.85938,999.00,A
4,2008-06-24T01:24:15.319,54.96875,999.00,A
4,2008-06-24T08:17:52.340,61.64063,999.00,A
4,2008-06-24T14:25:31.915,69.51563,999.00,A
5,2008-06-23T14:17:52.340,18.32813,999.00,A
5,2008-06-23T19:39:34.468,21.28125,999.00,A
5,2008-06-23T23:52:20.426,24.78125,999.00,A
5,2008-06-24T06:00:00.000,28.93750,999.00,A
5,2008-06-24T11:44:40.851,32.87500,999.00,A
5,2008-06-24T17:06:22.979,38.12500,999.00,A
5,2008-06-25T00:22:58.723,43.92188,999.00,A
6,2008-06-26T23:29:21.702,4.32812,999.00,A
6,2008-06-27T04:28:05.106,5.85937,999.00,A
6,2008-06-27T07:31:54.894,7.60937,999.00,A
6,2008-06-27T14:02:33.191,10.89062,999.00,A
6,2008-06-27T22:05:06.383,14.39063,999.00,A
6,2008-06-28T06:53:37.021,18.43750,999.00,A
6,2008-06-28T11:52:20.426,20.29688,999.00,A
6,2008-06-28T18:45:57.447,24.12500,999.00,A
6,2008-06-29T04:20:25.532,27.62500,999.00,A
