0,2008-02-01T13:34:58.723,5.53125,999.00,A
0,2008-02-01T16:05:06.383,6.73437,999.00,A
0,2008-02-01T20:43:54.894,8.70312,999.00,A
0,2008-02-02T00:18:22.979,10.78125,999.00,A
0,2008-02-02T05:18:38.298,12.64062,999.00,A
0,2008-02-02T09:57:26.809,14.60938,999.00,A
0,2008-02-02T13:53:21.702,16.79688,999.00,A
0,2008-02-02T17:49:16.596,18.65625,999.00,A
0,2008-02-02T23:32:25.532,21.17188,999.00,A
0,2008-02-03T04:54:07.660,24.12500,999.00,A
0,2008-02-03T09:54:22.979,26.85938,999.00,A
0,2008-02-03T13:28:51.064,29.15625,999.00,A
0,2008-02-03T18:29:06.383,31.56250,999.00,A
0,2008-02-03T23:07:54.894,33.85938,999.00,A
0,2008-02-04T04:51:03.830,37.46875,999.00,A
0,2008-02-04T10:12:45.957,40.75000,999.00,A
1,2008-02-04T15:13:01.277,4.43750,999.00,A
1,2008-02-04T17:00:15.319,5.75000,999.00,A
1,2008-02-04T18:47:29.362,7.39062,999.00,A
1,2008-02-04T21:17:37.021,9.14062,999.00,A
1,2008-02-05T00:30:38.298,11.00000,999.00,A
1,2008-02-05T04:05:06.383,13.84375,999.00,A
1,2008-02-05T09:26:48.511,18.21875,999.00,A
1,2008-02-05T12:39:49.787,20.40625,999.00,A
1,2008-02-05T14:48:30.638,22.48438,999.00,A
1,2008-02-05T19:27:19.149,25.43750,999.00,A
1,2008-02-05T22:18:53.617,28.50000,999.00,A
1,2008-02-06T01:53:21.702,30.90625,999.00,A
2,2008-02-13T21:11:29.362,4.32812,999.00,A
2,2008-02-13T23:41:37.021,5.31250,999.00,A
2,2008-02-14T03:58:58.723,6.84375,999.00,A
2,2008-02-14T07:12:00.000,8.26562,999.00,A
2,2008-02-14T11:29:21.702,9.79687,999.00,A
2,2008-02-14T15:03:49.787,11.21875,999.00,A
2,2008-02-14T19:42:38.298,13.18750,999.00,A
2,2008-02-15T00:21:26.809,15.04688,999.00,A
2,2008-02-15T04:17:21.702,17.01563,999.00,A
2,2008-02-15T07:51:49.787,18.65625,999.00,A
2,2008-02-15T12:09:11.489,20.51563,999.00,A
2,2008-02-15T17:30:53.617,23.14063,999.00,A
2,2008-02-15T21:48:15.319,25.10938,999.00,A
2,2008-02-16T02:48:30.638,28.06250,999.00,A
2,2008-02-16T11:01:47.234,31.67188,999.00,A
3,2008-02-14T14:42:22.979,4.21875,999.00,A
3,2008-02-14T17:12:30.638,5.20312,999.00,A
3,2008-02-14T21:51:19.149,6.84375,999.00,A
3,2008-02-15T03:55:54.894,8.70312,999.00,A
3,2008-02-15T11:04:51.064,11.21875,999.00,A
3,2008-02-15T17:30:53.617,13.29688,999.00,A
3,2008-02-15T22:31:08.936,15.37500,999.00,A
3,2008-02-16T06:44:25.532,18.32813,999.00,A
3,2008-02-16T13:10:28.085,20.51563,999.00,A
3,2008-02-16T21:45:11.489,23.25000,999.00,A
3,2008-02-17T04:11:14.043,25.76563,999.00,A
3,2008-02-17T12:45:57.447,28.71875,999.00,A
4,2008-02-17T03:49:47.234,4.43750,999.00,A
4,2008-02-17T06:41:21.702,5.96875,999.00,A
4,2008-02-17T14:11:44.681,8.70312,999.00,A
4,2008-02-17T20:59:14.043,11.00000,999.00,A
4,2008-02-18T02:42:22.979,13.29688,999.00,A
4,2008-02-18T12:00:00.000,18.32813,999.00,A
4,2008-02-18T18:26:02.553,20.51563,999.00,A
4,2008-02-19T02:39:19.149,23.68750,999.00,A
5,2008-02-19T20:10:12.766,25.43750,999.00,A
5,2008-02-20T05:27:49.787,27.95313,999.00,A
5,2008-02-20T15:06:53.617,30.46875,999.00,A
5,2008-02-21T02:54:38.298,32.98438,999.00,A
5,2008-02-21T14:20:56.170,36.15625,999.00,A
5,2008-02-22T02:08:40.851,39.54688,999.00,A
5,2008-02-22T13:13:31.915,42.71875,999.00,A
5,2008-02-22T23:35:29.362,44.79688,999.00,A
5,2008-02-23T08:53:06.383,47.64063,999.00,A
5,2008-02-23T18:53:37.021,50.70313,999.00,A
5,2008-02-24T07:45:42.128,53.76563,999.00,A
6,2008-02-22T12:52:05.106,7.71875,999.00,A
6,2008-02-22T16:05:06.383,10.45312,999.00,A
6,2008-02-22T18:13:47.234,13.18750,999.00,A
6,2008-02-22T21:26:48.511,16.03125,999.00,A
6,2008-02-23T00:18:22.979,18.54688,999.00,A
6,2008-02-23T04:14:17.872,21.60938,999.00,A
6,2008-02-23T09:14:33.191,26.42188,999.00,A
6,2008-02-23T15:40:35.745,30.68750,999.00,A
6,2008-02-23T22:06:38.298,35.60938,999.00,A
6,2008-02-24T09:32:56.170,45.34375,999.00,A
6,2008-02-24T16:20:25.532,49.50000,999.00,A
6,2008-02-25T02:42:22.979,54.42188,999.00,A
6,2008-02-25T11:17:06.383,58.90626,999.00,A
6,2008-02-25T23:26:17.872,64.92188,999.00,A
7,2008-02-24T17:03:19.149,4.65625,999.00,A
7,2008-02-24T22:03:34.468,6.62500,999.00,A
7,2008-02-25T04:29:37.021,9.35937,999.00,A
7,2008-02-25T09:08:25.532,12.09375,999.00,A
7,2008-02-25T15:34:28.085,15.26563,999.00,A
7,2008-02-26T00:09:11.489,18.43750,999.00,A
7,2008-02-26T08:22:28.085,21.06250,999.00,A
7,2008-02-26T20:10:12.766,23.68750,999.00,A
7,2008-02-27T04:02:02.553,26.42188,999.00,A
7,2008-02-27T14:24:00.000,29.59375,999.00,A
