0,2008-12-12T13:39:34.468,4.32812,999.00,B
0,2008-12-12T15:57:26.809,5.64062,999.00,B
0,2008-12-12T19:24:15.319,7.60937,999.00,B
0,2008-12-12T23:37:01.277,9.79687,999.00,B
0,2008-12-13T03:26:48.511,11.98437,999.00,B
0,2008-12-13T08:02:33.191,14.60938,999.00,B
0,2008-12-13T13:01:16.596,17.45313,999.00,B
0,2008-12-13T14:33:11.489,18.54688,999.00,B
0,2008-12-13T19:54:53.617,21.71875,999.00,B
0,2008-12-14T02:25:31.915,25.65625,999.00,B
0,2008-12-14T07:47:14.043,28.82813,999.00,B
0,2008-12-14T11:37:01.277,31.89063,999.00,B
0,2008-12-14T20:02:33.191,36.37500,999.00,B
0,2008-12-15T05:37:01.277,42.06250,999.00,B
0,2008-12-15T12:53:37.021,46.43750,999.00,B
0,2008-12-15T20:10:12.766,51.90625,999.00,B
1,2008-12-16T13:01:16.596,8.15625,999.00,B
1,2008-12-16T19:08:56.170,10.23437,999.00,B
1,2008-12-17T03:57:26.809,13.51563,999.00,B
1,2008-12-17T11:14:02.553,16.68750,999.00,B
1,2008-12-17T21:57:26.809,20.40625,999.00,B
1,2008-12-18T07:08:56.170,23.79688,999.00,B
1,2008-12-18T17:29:21.702,26.96875,999.00,B
1,2008-12-19T03:26:48.511,29.92188,999.00,B
2,2008-12-26T08:56:10.213,18.87500,999.00,B
2,2008-12-26T15:03:49.787,22.15625,999.00,B
2,2008-12-26T21:57:26.809,26.96875,999.00,B
2,2008-12-27T05:37:01.277,32.54688,999.00,B
2,2008-12-27T09:03:49.787,38.56250,999.00,B
2,2008-12-27T13:16:35.745,43.37500,999.00,B
2,2008-12-27T15:11:29.362,48.73438,999.00,B
2,2008-12-27T17:52:20.426,55.29688,999.00,B
