    0     2012-07-05T23:26:55.825       4.32813     105.00   A
    0     2012-07-06T10:09:47.255      12.20313     105.00   A
    0     2012-07-07T00:14:41.134      22.92188     105.00   A
    1     2012-07-05T23:45:17.866       4.21875     105.00   A
    1     2012-07-06T11:04:53.377      12.75000     105.00   A
    1     2012-07-07T03:36:43.583      25.21875     105.00   A
    2     2012-07-05T23:45:17.866       4.00000     105.00   A
    2     2012-07-06T07:42:50.928      11.00000     105.00   A
    2     2012-07-06T19:20:48.480      19.09375     105.00   A
    2     2012-07-07T02:41:37.461      24.45313     105.00   A
    3     2012-07-05T23:26:55.825       4.10938     105.00   A
    3     2012-07-06T08:19:35.010      11.10938     105.00   A
    3     2012-07-06T19:20:48.480      18.87500     105.00   A
    3     2012-07-07T03:18:21.543      25.10938     105.00   A
    4     2012-07-05T23:45:17.866       4.10938     105.00   A
    4     2012-07-06T09:14:41.132      11.76563     105.00   A
    4     2012-07-06T19:20:48.480      18.54688     105.00   A
    4     2012-07-07T03:18:21.543      24.67188     105.00   A
