    0     2011-11-05T10:27:08.082       4.76563     310.00   B
    0     2011-11-05T16:15:11.020       9.79688     310.00   B
    0     2011-11-05T21:44:54.857      14.06250     310.00   B
    0     2011-11-06T03:14:38.694      18.32813     310.00   B
    0     2011-11-06T13:55:47.265      24.56250     310.00   B
    0     2011-11-06T22:10:23.020      29.59375     310.00   B
    1     2011-11-05T10:27:08.082       4.65625     310.00   B
    1     2011-11-05T16:15:11.020       9.79688     310.00   B
    1     2011-11-06T00:11:27.673      15.92188     310.00   B
    1     2011-11-06T14:14:06.367      24.45313     310.00   B
    1     2011-11-07T00:18:36.735      30.03125     310.00   B
    2     2011-11-05T10:08:48.980       4.54688     310.00   B
    2     2011-11-05T16:33:30.122      10.01563     310.00   B
    2     2011-11-05T23:53:08.571      15.92188     310.00   B
    2     2011-11-06T14:50:44.571      24.78125     310.00   B
    2     2011-11-07T01:31:53.143      30.57813     310.00   B
    3     2011-11-05T10:27:08.082       4.65625     310.00   B
    3     2011-11-05T16:51:49.224      10.12500     310.00   B
    3     2011-11-05T23:53:08.571      15.92188     310.00   B
    3     2011-11-06T14:14:06.367      24.34375     310.00   B
    3     2011-11-06T21:33:44.816      28.60938     310.00   B
    4     2011-11-05T10:45:27.184       4.76563     310.00   B
    4     2011-11-05T17:28:27.429      10.45313     310.00   B
    4     2011-11-06T00:48:05.878      16.46875     310.00   B
    4     2011-11-06T13:55:47.265      24.67188     310.00   B
    4     2011-11-06T20:02:09.306      28.17188     310.00   B
