    0     2011-09-05T09:17:17.388       5.20313      50.00   A
    0     2011-09-05T14:28:42.122       8.92188      50.00   A
    0     2011-09-05T20:35:04.163      13.29688      50.00   A
    0     2011-09-06T02:41:26.204      18.10938      50.00   A
    0     2011-09-06T10:37:42.857      23.90625      50.00   A
    0     2011-09-06T17:57:21.306      29.04688      50.00   A
    1     2011-09-05T09:17:17.388       4.98438      50.00   A
    1     2011-09-05T13:52:03.918       8.70313      50.00   A
    1     2011-09-05T20:35:04.163      13.51563      50.00   A
    1     2011-09-06T03:36:23.510      18.76563      50.00   A
    1     2011-09-06T10:19:23.755      23.90625      50.00   A
    1     2011-09-06T18:33:59.510      29.59375      50.00   A
    1     2011-09-07T05:15:08.082      37.25000      50.00   A
    2     2011-09-05T08:40:39.184       4.87500      50.00   A
    2     2011-09-05T13:33:44.816       8.26563      50.00   A
    2     2011-09-05T19:21:47.755      12.64063      50.00   A
    2     2011-09-06T00:33:12.490      16.68750      50.00   A
    2     2011-09-06T10:01:04.653      23.03125      50.00   A
    2     2011-09-06T14:54:10.286      27.07813      50.00   A
    2     2011-09-06T22:50:26.939      33.09375      50.00   A
    2     2011-09-07T04:38:29.878      38.45313      50.00   A
    3     2011-09-05T09:17:17.388       5.20313      50.00   A
    3     2011-09-05T13:33:44.816       8.37500      50.00   A
    3     2011-09-05T18:26:50.449      11.98438      50.00   A
    3     2011-09-05T23:01:36.980      15.48438      50.00   A
    3     2011-09-06T04:13:01.714      19.31250      50.00   A
    3     2011-09-06T09:24:26.449      23.25000      50.00   A
    3     2011-09-06T16:07:26.694      27.62500      50.00   A
    3     2011-09-06T23:27:05.143      32.32813      50.00   A
    4     2011-09-05T08:40:39.184       4.65625      50.00   A
    4     2011-09-05T12:38:47.510       7.50000      50.00   A
    4     2011-09-05T17:31:53.143      11.43750      50.00   A
    4     2011-09-05T22:24:58.776      15.26563      50.00   A
    4     2011-09-06T03:36:23.510      19.09375      50.00   A
    4     2011-09-06T10:19:23.755      23.57813      50.00   A
    4     2011-09-06T15:30:48.490      26.96875      50.00   A
    4     2011-09-06T21:37:10.531      32.00000      50.00   A
