    0     2012-10-27T23:34:16.945       4.43750      70.00   A
    0     2012-10-28T22:50:12.050      18.32813      70.00   A
    0     2012-10-29T17:30:36.542      27.07813      70.00   A
    0     2012-10-30T11:52:38.993      35.06250      70.00   A
    1     2012-10-27T23:34:16.945       4.21875      70.00   A
    1     2012-10-28T20:23:15.723      16.79688      70.00   A
    1     2012-10-29T15:22:02.256      26.20313      70.00   A
    1     2012-10-30T08:12:14.503      33.75000      70.00   A
    2     2012-10-27T23:34:16.945       4.21875      70.00   A
    2     2012-10-28T23:45:18.173      18.65625      70.00   A
    2     2012-10-29T17:12:14.501      26.75000      70.00   A
    2     2012-10-30T10:02:26.748      34.40625      70.00   A
    3     2012-10-27T23:34:16.945       4.32813      70.00   A
    3     2012-10-29T00:03:40.214      18.54688      70.00   A
    3     2012-10-29T17:30:36.542      27.18750      70.00   A
    3     2012-10-30T09:07:20.625      33.75000      70.00   A
    4     2012-10-27T23:52:38.986       4.21875      70.00   A
    4     2012-10-29T02:12:14.499      19.85938      70.00   A
    4     2012-10-29T18:25:42.665      27.07813      70.00   A
    4     2012-10-30T08:12:14.503      33.53125      70.00   A
