    0     2007-12-15T16:26:26.939       7.06250     295.00   B
    0     2007-12-15T19:47:57.061       9.35938     295.00   B
    0     2007-12-16T00:41:02.694      12.53125     295.00   B
    0     2007-12-16T07:24:02.939      16.25000     295.00   B
    0     2007-12-16T13:48:44.082      19.75000     295.00   B
    0     2007-12-16T20:31:44.327      24.01563     295.00   B
    0     2007-12-17T00:48:11.755      26.53125     295.00   B
    0     2007-12-17T07:49:31.102      29.81250     295.00   B
    1     2007-12-15T15:31:29.633       7.17188     295.00   B
    1     2007-12-15T20:42:54.367      10.56250     295.00   B
    1     2007-12-16T02:12:38.204      13.95313     295.00   B
    1     2007-12-16T06:47:24.735      16.57813     295.00   B
    1     2007-12-16T13:30:24.980      20.29688     295.00   B
    1     2007-12-16T20:50:03.429      24.78125     295.00   B
    1     2007-12-17T03:33:03.673      27.73438     295.00   B
    1     2007-12-17T11:11:01.224      30.57813     295.00   B
    2     2007-12-15T15:31:29.633       6.73438     295.00   B
    2     2007-12-15T20:24:35.265       9.46875     295.00   B
    2     2007-12-16T00:59:21.796      12.64063     295.00   B
    2     2007-12-16T07:42:22.041      16.79688     295.00   B
    2     2007-12-16T13:48:44.082      19.64063     295.00   B
    2     2007-12-16T18:41:49.714      23.68750     295.00   B
    2     2007-12-17T03:14:44.571      27.51563     295.00   B
    3     2007-12-15T15:31:29.633       6.84375     295.00   B
    3     2007-12-15T20:42:54.367      10.01563     295.00   B
    3     2007-12-16T03:07:35.510      13.84375     295.00   B
    3     2007-12-16T07:42:22.041      17.01563     295.00   B
    3     2007-12-16T13:12:05.878      20.07813     295.00   B
    3     2007-12-16T19:36:47.020      23.90625     295.00   B
    3     2007-12-17T02:01:28.163      26.96875     295.00   B
    3     2007-12-17T06:54:33.796      29.26563     295.00   B
    4     2007-12-15T14:54:51.429       6.73438     295.00   B
    4     2007-12-15T19:29:37.959       9.79688     295.00   B
    4     2007-12-16T01:54:19.102      13.40625     295.00   B
    4     2007-12-16T06:29:05.633      16.14063     295.00   B
    4     2007-12-16T13:48:44.082      20.40625     295.00   B
    4     2007-12-16T19:00:08.816      23.79688     295.00   B
    4     2007-12-17T00:48:11.755      26.75000     295.00   B
    4     2007-12-17T07:49:31.102      29.70313     295.00   B
