    0     2012-04-18T22:17:08.862       4.65625     105.00   A
    0     2012-04-19T09:18:22.333      12.31250     105.00   A
    0     2012-04-19T21:51:26.007      19.96875     105.00   A
    0     2012-04-20T10:06:07.641      26.85938     105.00   A
    0     2012-04-21T00:29:23.561      33.20313     105.00   A
    0     2012-04-21T16:06:07.645      39.43750     105.00   A
    0     2012-04-22T10:09:48.055      45.23438     105.00   A
    1     2012-04-18T23:30:37.025       5.20313     105.00   A
    1     2012-04-19T09:00:00.292      11.98438     105.00   A
    1     2012-04-19T21:51:26.007      19.64063     105.00   A
    1     2012-04-20T10:42:51.723      26.53125     105.00   A
    1     2012-04-21T01:24:29.684      33.53125     105.00   A
    1     2012-04-21T16:42:51.726      39.76563     105.00   A
    1     2012-04-22T12:00:00.300      45.67188     105.00   A
    2     2012-04-19T00:25:43.148       5.53125     105.00   A
    2     2012-04-19T10:13:28.455      12.85938     105.00   A
    2     2012-04-20T02:45:18.661      22.59375     105.00   A
    2     2012-04-20T20:12:14.989      31.23438     105.00   A
    2     2012-04-21T15:29:23.563      39.21875     105.00   A
    2     2012-04-22T10:46:32.137      45.56250     105.00   A
    3     2012-04-19T01:20:49.270       6.95313     105.00   A
    3     2012-04-19T13:17:08.864      14.39063     105.00   A
    3     2012-04-20T01:50:12.538      22.15625     105.00   A
    3     2012-04-20T13:09:48.050      28.17188     105.00   A
    3     2012-04-21T02:37:57.847      34.40625     105.00   A
    3     2012-04-21T17:01:13.767      39.54688     105.00   A
    3     2012-04-22T09:14:41.932      44.90625     105.00   A
    4     2012-04-19T01:02:27.230       6.29688     105.00   A
    4     2012-04-19T11:26:56.618      13.84375     105.00   A
    4     2012-04-20T00:00:00.293      21.28125     105.00   A
    4     2012-04-20T14:41:38.254      28.39063     105.00   A
    4     2012-04-21T10:53:52.950      37.90625     105.00   A
    4     2012-04-22T08:37:57.851      45.12500     105.00   A
