    0     2010-06-17T11:39:37.469       5.20313      80.00   A
    0     2010-06-17T19:35:54.122       8.04688      80.00   A
    0     2010-06-18T03:50:29.878      11.65625      80.00   A
    0     2010-06-18T12:41:43.837      14.93750      80.00   A
    0     2010-06-18T23:04:33.306      18.65625      80.00   A
    0     2010-06-19T08:32:25.469      21.71875      80.00   A
    0     2010-06-19T21:40:06.857      25.43750      80.00   A
    0     2010-06-20T08:02:56.327      28.50000      80.00   A
    0     2010-06-20T19:02:24.000      30.90625      80.00   A
    0     2010-06-21T06:01:51.673      32.98438      80.00   A
    1     2010-06-17T18:22:37.714       7.71875      80.00   A
    1     2010-06-17T14:24:29.388       6.51563      80.00   A
    1     2010-06-18T04:27:08.082      11.65625      80.00   A
    1     2010-06-18T10:51:49.224      14.50000      80.00   A
    1     2010-06-18T20:01:22.286      17.34375      80.00   A
    1     2010-06-19T05:10:55.347      20.62500      80.00   A
    1     2010-06-19T14:02:09.306      23.25000      80.00   A
    1     2010-06-19T22:35:04.163      25.87500      80.00   A
    1     2010-06-20T07:07:59.020      27.62500      80.00   A
    1     2010-06-20T16:17:32.082      29.70313      80.00   A
    1     2010-06-21T04:48:35.265      32.00000      80.00   A
    1     2010-06-21T11:31:35.510      33.31250      80.00   A
    2     2010-06-17T14:42:48.490       6.29688      80.00   A
    2     2010-06-17T19:54:13.224       8.26563      80.00   A
    2     2010-06-18T02:37:13.469      11.10938      80.00   A
    2     2010-06-18T09:56:51.918      13.62500      80.00   A
    2     2010-06-18T18:29:46.776      17.12500      80.00   A
    2     2010-06-19T04:34:17.143      20.62500      80.00   A
    2     2010-06-19T11:35:36.490      23.03125      80.00   A
    2     2010-06-19T19:31:53.143      25.21875      80.00   A
    2     2010-06-20T07:44:37.224      27.95313      80.00   A
    2     2010-06-20T18:25:45.796      29.92188      80.00   A
    3     2010-06-17T14:06:10.286       6.40625      80.00   A
    3     2010-06-17T20:49:10.531       8.81250      80.00   A
    3     2010-06-18T02:00:35.265      11.10938      80.00   A
    3     2010-06-18T10:15:11.020      14.06250      80.00   A
    3     2010-06-18T19:06:24.980      17.56250      80.00   A
    3     2010-06-19T02:44:22.531      20.18750      80.00   A
    3     2010-06-19T11:53:55.592      22.81250      80.00   A
    3     2010-06-19T21:58:25.959      25.32813      80.00   A
    3     2010-06-20T07:26:18.122      27.40625      80.00   A
    3     2010-06-20T19:39:02.204      30.35938      80.00   A
    3     2010-06-21T05:25:13.469      32.32813      80.00   A
    4     2010-06-17T11:57:56.571       5.31250      80.00   A
    4     2010-06-17T20:49:10.531       8.59375      80.00   A
    4     2010-06-18T02:55:32.571      11.10938      80.00   A
    4     2010-06-18T08:25:16.408      13.07813      80.00   A
    4     2010-06-18T14:13:19.347      15.48438      80.00   A
    4     2010-06-18T20:01:22.286      17.78125      80.00   A
    4     2010-06-19T02:07:44.327      20.07813      80.00   A
    4     2010-06-19T10:40:39.184      22.70313      80.00   A
    4     2010-06-19T22:16:45.061      25.10938      80.00   A
    4     2010-06-20T07:44:37.224      27.07813      80.00   A
    4     2010-06-20T19:57:21.306      29.81250      80.00   A
    4     2010-06-21T11:49:54.612      33.64063      80.00   A
