    0     2013-06-24T01:11:54.122       5.64063     310.00   B
    0     2013-06-24T08:49:51.673       9.57813     310.00   B
    0     2013-06-24T18:54:22.041      14.60938     310.00   B
    0     2013-06-25T23:36:17.633      30.79688     310.00   B
    0     2013-06-26T08:09:12.490      34.95313     310.00   B
    1     2013-06-24T01:11:54.122       5.53125     310.00   B
    1     2013-06-24T10:21:27.184      10.23438     310.00   B
    1     2013-06-24T19:31:00.245      14.93750     310.00   B
    1     2013-06-25T23:36:17.633      30.35938     310.00   B
    1     2013-06-26T06:55:56.082      34.40625     310.00   B
    2     2013-06-24T00:35:15.918       5.64063     310.00   B
    2     2013-06-24T10:03:08.082      10.23438     310.00   B
    2     2013-06-24T18:36:02.939      14.60938     310.00   B
    2     2013-06-25T22:59:39.429      30.57813     310.00   B
    2     2013-06-26T06:00:58.776      34.07813     310.00   B
    3     2013-06-24T00:35:15.918       5.42188     310.00   B
    3     2013-06-24T09:26:29.878       9.90625     310.00   B
    3     2013-06-24T17:41:05.633      14.28125     310.00   B
    3     2013-06-25T23:17:58.531      30.14063     310.00   B
    3     2013-06-26T05:06:01.469      33.20313     310.00   B
    4     2013-06-24T00:53:35.020       5.42188     310.00   B
    4     2013-06-24T09:08:10.776       9.57813     310.00   B
    4     2013-06-24T18:17:43.837      14.39063     310.00   B
    4     2013-06-25T22:59:39.429      30.25000     310.00   B
    4     2013-06-26T05:42:39.673      34.07813     310.00   B
