    0     2008-06-02T18:36:44.492       7.50000      95.00   A
    0     2008-06-02T21:40:24.900       8.81250      95.00   A
    0     2008-06-03T04:06:07.758      11.10938      95.00   A
    0     2008-06-03T07:28:10.207      13.62500      95.00   A
    0     2008-06-03T11:45:18.779      15.81250      95.00   A
    0     2008-06-03T15:07:21.229      18.00000      95.00   A
    0     2008-06-03T18:47:45.719      20.40625      95.00   A
    0     2008-06-03T22:28:10.209      22.37500      95.00   A
    0     2008-06-04T01:50:12.658      25.00000      95.00   A
    0     2008-06-04T06:44:05.312      27.73438      95.00   A
    0     2008-06-04T11:19:35.925      30.68750      95.00   A
    0     2008-06-04T15:00:00.415      33.20313      95.00   A
    0     2008-06-04T20:12:15.109      35.93750      95.00   A
    0     2008-06-04T23:52:39.600      38.45313      95.00   A
    0     2008-06-05T04:28:10.212      41.18750      95.00   A
    0     2008-06-05T08:45:18.784      43.81250      95.00   A
    0     2008-06-05T13:20:49.397      47.09375      95.00   A
    0     2008-06-05T18:51:26.132      51.03125      95.00   A
    0     2008-06-05T21:55:06.541      53.00000      95.00   A
    0     2008-06-06T04:02:27.358      56.50001      95.00   A
    0     2008-06-06T08:37:57.971      59.34376      95.00   A
    0     2008-06-06T14:45:18.788      63.06251      95.00   A
    1     2008-06-02T17:04:54.287       6.62500      95.00   A
    1     2008-06-02T21:03:40.819       8.59375      95.00   A
    1     2008-06-03T01:57:33.472      10.56250      95.00   A
    1     2008-06-03T05:56:20.003      13.07813      95.00   A
    1     2008-06-03T11:26:56.738      15.81250      95.00   A
    1     2008-06-03T15:25:43.270      18.65625      95.00   A
    1     2008-06-03T19:06:07.760      20.95313      95.00   A
    1     2008-06-04T00:18:22.454      24.23438      95.00   A
    1     2008-06-04T04:17:08.985      26.31250      95.00   A
    1     2008-06-04T07:57:33.475      28.39063      95.00   A
    1     2008-06-04T11:56:20.006      31.01563      95.00   A
    1     2008-06-04T16:31:50.619      34.18750      95.00   A
    1     2008-06-04T22:20:49.395      38.01563      95.00   A
    1     2008-06-05T03:51:26.131      41.62500      95.00   A
    1     2008-06-05T09:22:02.866      44.90625      95.00   A
    1     2008-06-05T12:44:05.315      47.64063      95.00   A
    1     2008-06-05T17:37:57.969      49.93750      95.00   A
    1     2008-06-05T22:13:28.582      52.89063      95.00   A
    1     2008-06-06T04:02:27.358      56.93751      95.00   A
    1     2008-06-06T10:09:48.175      60.54688      95.00   A
    2     2008-06-02T18:36:44.492       7.28125      95.00   A
    2     2008-06-02T23:12:15.104       9.35938      95.00   A
    2     2008-06-03T02:34:17.554      11.21875      95.00   A
    2     2008-06-03T06:51:26.126      12.96875      95.00   A
    2     2008-06-03T10:13:28.575      15.04688      95.00   A
    2     2008-06-03T13:17:08.984      17.01563      95.00   A
    2     2008-06-03T16:57:33.474      19.09375      95.00   A
    2     2008-06-03T19:42:51.841      20.73438      95.00   A
    2     2008-06-03T22:09:48.168      22.81250      95.00   A
    2     2008-06-04T03:22:02.863      25.21875      95.00   A
    2     2008-06-04T06:44:05.312      27.51563      95.00   A
    2     2008-06-04T10:42:51.843      29.92188      95.00   A
    2     2008-06-04T14:41:38.374      33.20313      95.00   A
    2     2008-06-04T18:58:46.946      35.60938      95.00   A
    2     2008-06-04T22:02:27.355      37.68750      95.00   A
    2     2008-06-05T02:01:13.886      40.20313      95.00   A
    2     2008-06-05T05:23:16.335      43.15625      95.00   A
    2     2008-06-05T09:40:24.907      45.45313      95.00   A
    2     2008-06-05T15:11:01.642      48.62500      95.00   A
    2     2008-06-05T19:46:32.255      52.01563      95.00   A
    2     2008-06-06T00:58:46.949      55.18750      95.00   A
    2     2008-06-06T04:39:11.440      57.70313      95.00   A
    2     2008-06-06T11:04:54.297      61.75001      95.00   A
    3     2008-06-02T19:13:28.573       7.50000      95.00   A
    3     2008-06-02T23:30:37.145       9.68750      95.00   A
    3     2008-06-03T03:47:45.717      11.76563      95.00   A
    3     2008-06-03T08:41:38.371      14.71875      95.00   A
    3     2008-06-03T13:17:08.984      17.01563      95.00   A
    3     2008-06-03T17:15:55.515      19.31250      95.00   A
    3     2008-06-03T20:56:20.005      21.71875      95.00   A
    3     2008-06-04T02:08:34.699      24.78125      95.00   A
    3     2008-06-04T07:39:11.435      27.73438      95.00   A
    3     2008-06-04T11:37:57.966      30.68750      95.00   A
    3     2008-06-04T16:13:28.578      33.85938      95.00   A
    3     2008-06-04T21:25:43.273      37.14063      95.00   A
    3     2008-06-05T02:19:35.926      40.20313      95.00   A
    3     2008-06-05T06:55:06.539      43.26563      95.00   A
    3     2008-06-05T11:30:37.152      46.32813      95.00   A
    3     2008-06-05T16:24:29.806      49.28125      95.00   A
    3     2008-06-05T21:18:22.459      52.23438      95.00   A
    3     2008-06-06T01:35:31.031      55.18750      95.00   A
    3     2008-06-06T05:34:17.562      57.37501      95.00   A
    3     2008-06-06T10:28:10.216      60.87501      95.00   A
    4     2008-06-02T18:00:00.410       7.06250      95.00   A
    4     2008-06-02T23:12:15.104       9.14063      95.00   A
    4     2008-06-03T03:11:01.636      11.54688      95.00   A
    4     2008-06-03T08:41:38.371      14.06250      95.00   A
    4     2008-06-03T13:17:08.984      16.57813      95.00   A
    4     2008-06-03T16:39:11.433      18.87500      95.00   A
    4     2008-06-03T20:37:57.964      21.39063      95.00   A
    4     2008-06-04T01:13:28.577      24.45313      95.00   A
    4     2008-06-04T05:48:59.189      26.96875      95.00   A
    4     2008-06-04T11:56:20.006      30.57813      95.00   A
    4     2008-06-04T16:31:50.619      33.85938      95.00   A
    4     2008-06-04T20:30:37.150      36.59375      95.00   A
    4     2008-06-05T00:11:01.641      38.78125      95.00   A
    4     2008-06-05T04:09:48.172      41.73438      95.00   A
    4     2008-06-05T08:26:56.743      44.68750      95.00   A
    4     2008-06-05T12:44:05.315      47.53125      95.00   A
    4     2008-06-05T17:37:57.969      50.81250      95.00   A
    4     2008-06-06T00:22:02.868      54.53125      95.00   A
    4     2008-06-06T05:52:39.603      57.81251      95.00   A
