    0     2011-02-14T01:16:30.367       4.00000      85.00   A
    0     2011-02-14T04:19:41.388       5.75000      85.00   A
    0     2011-02-14T07:59:30.612       8.04688      85.00   A
    0     2011-02-14T12:34:17.143      10.12500      85.00   A
    0     2011-02-14T17:09:03.673      11.76563      85.00   A
    0     2011-02-14T21:07:12.000      13.73438      85.00   A
    0     2011-02-15T03:31:53.143      16.25000      85.00   A
    0     2011-02-15T09:01:36.980      18.65625      85.00   A
    1     2011-02-14T01:53:08.571       4.21875      85.00   A
    1     2011-02-14T04:38:00.490       6.07813      85.00   A
    1     2011-02-14T08:17:49.714       8.04688      85.00   A
    1     2011-02-14T13:29:14.449      10.23438      85.00   A
    1     2011-02-14T18:40:39.184      12.64063      85.00   A
    1     2011-02-15T01:23:39.429      15.37500      85.00   A
    1     2011-02-15T07:30:01.469      18.00000      85.00   A
    1     2011-02-15T11:46:28.898      19.53125      85.00   A
    2     2011-02-14T01:16:30.367       4.00000      85.00   A
    2     2011-02-14T06:09:36.000       6.84375      85.00   A
    2     2011-02-14T11:02:41.633       9.57813      85.00   A
    2     2011-02-14T18:22:20.082      12.53125      85.00   A
    2     2011-02-15T00:28:42.122      15.15625      85.00   A
    2     2011-02-15T05:40:06.857      17.34375      85.00   A
    2     2011-02-15T11:28:09.796      19.42188      85.00   A
    3     2011-02-14T01:16:30.367       4.32813      85.00   A
    3     2011-02-14T04:56:19.592       6.29688      85.00   A
    3     2011-02-14T09:12:47.020       8.48438      85.00   A
    3     2011-02-14T15:37:28.163      11.32813      85.00   A
    3     2011-02-14T21:43:50.204      14.17188      85.00   A
    3     2011-02-15T05:03:28.653      17.01563      85.00   A
    3     2011-02-15T12:04:48.000      19.85938      85.00   A
    4     2011-02-14T02:11:27.673       4.43750      85.00   A
    4     2011-02-14T06:27:55.102       7.06250      85.00   A
    4     2011-02-14T12:15:58.041       9.90625      85.00   A
    4     2011-02-14T19:53:55.592      12.96875      85.00   A
    4     2011-02-15T02:00:17.633      15.81250      85.00   A
    4     2011-02-15T08:06:39.673      18.21875      85.00   A
