    0     2012-08-14T14:15:54.706       4.65625     300.00   B
    0     2012-08-15T03:07:20.422       9.68750     300.00   B
    0     2012-08-15T14:08:33.893      13.51563     300.00   B
    0     2012-08-16T04:50:11.853      17.78125     300.00   B
    0     2012-08-16T16:28:09.406      22.26563     300.00   B
    1     2012-08-14T13:57:32.665       4.54688     300.00   B
    1     2012-08-15T00:03:40.014       8.70313     300.00   B
    1     2012-08-15T13:13:27.770      13.29688     300.00   B
    1     2012-08-16T05:26:55.935      18.32813     300.00   B
    1     2012-08-16T16:46:31.447      22.26563     300.00   B
    2     2012-08-14T13:20:48.584       4.54688     300.00   B
    2     2012-08-15T02:12:14.299       9.35938     300.00   B
    2     2012-08-15T18:44:04.505      15.15625     300.00   B
    2     2012-08-16T09:25:42.466      19.53125     300.00   B
    3     2012-08-14T13:57:32.665       4.43750     300.00   B
    3     2012-08-15T03:07:20.422       9.46875     300.00   B
    3     2012-08-15T17:30:36.342      14.71875     300.00   B
    3     2012-08-16T06:03:40.017      18.32813     300.00   B
    4     2012-08-14T14:34:16.747       4.54688     300.00   B
    4     2012-08-15T04:57:32.667      10.12500     300.00   B
    4     2012-08-15T20:34:16.750      15.37500     300.00   B
    4     2012-08-16T09:07:20.425      19.20313     300.00   B
