    0     2013-02-03T14:00:29.388       4.65625     300.00   B
    0     2013-02-03T22:33:24.245      12.31250     300.00   B
    0     2013-02-04T09:14:32.816      20.18750     300.00   B
    0     2013-02-04T17:10:49.469      25.21875     300.00   B
    0     2013-02-05T05:23:33.551      32.21875     300.00   B
    1     2013-02-03T13:42:10.286       4.76563     300.00   B
    1     2013-02-03T21:38:26.939      10.89063     300.00   B
    1     2013-02-04T07:24:38.204      17.78125     300.00   B
    1     2013-02-04T17:29:08.571      24.67188     300.00   B
    1     2013-02-05T02:57:00.735      30.14063     300.00   B
    2     2013-02-03T14:00:29.388       4.76563     300.00   B
    2     2013-02-03T21:38:26.939      10.56250     300.00   B
    2     2013-02-04T06:48:00.000      17.67188     300.00   B
    2     2013-02-04T17:10:49.469      24.67188     300.00   B
    2     2013-02-05T03:51:58.041      31.23438     300.00   B
    3     2013-02-03T13:42:10.286       4.76563     300.00   B
    3     2013-02-03T21:01:48.735       9.90625     300.00   B
    3     2013-02-04T06:11:21.796      16.79688     300.00   B
    3     2013-02-04T16:52:30.367      24.34375     300.00   B
    3     2013-02-05T03:15:19.837      30.46875     300.00   B
    4     2013-02-03T13:42:10.286       4.54688     300.00   B
    4     2013-02-03T22:15:05.143      10.89063     300.00   B
    4     2013-02-04T06:48:00.000      17.34375     300.00   B
    4     2013-02-04T19:00:44.082      25.87500     300.00   B
    4     2013-02-05T05:05:14.449      31.56250     300.00   B
